us_state,release_date,title,runtime,budget,revenue,popularity,vote_average,vote_count,net_income
Oregon,2004-01-15,Mean Creek,90.0,500000,603943,12.428269,6.9,110.0,-396057
Oregon,2010-04-02,Furry Vengeance,92.0,35000000,39340177,10.794556,4.6,150.0,-30659823
Oregon,2005-01-20,Are We There Yet?,95.0,32000000,97918663,9.756822,5.2,227.0,33918663
Oregon,2014-08-21,If I Stay,106.0,11000000,78874843,9.659244,7.3,1415.0,56874843
Oregon,2007-10-01,My Name Is Bruce,86.0,1500000,173066,8.708789,5.9,107.0,-2826934
Oregon,2007-09-28,Feast of Love,101.0,0,5741608,5.993691,5.9,53.0,5741608
Oregon,2013-01-30,House of Last Things,110.0,0,0,5.963215,5.2,21.0,0
Oregon,1967-12-19,Will Penny,110.0,0,0,4.010324,6.4,20.0,0
Oregon,1998-09-11,Without Limits,117.0,25000000,777423,3.643468,6.4,20.0,-49222577
Oregon,2013-09-20,C.O.G.,92.0,0,0,3.320044,5.4,37.0,0
Oregon,2017-02-03,Youth in Oregon,105.0,0,0,2.640601,6.9,11.0,0
Oregon,2015-01-10,A Novel Romance,83.0,0,0,2.597629,6.3,17.0,0
Oregon,2006-01-01,Old Joy,73.0,300000,0,2.196695,6.3,36.0,-600000
Oregon,1995-10-12,Without Evidence,92.0,0,0,2.083168,4.7,7.0,0
Oregon,1970-12-31,Sometimes a Great Notion,114.0,0,0,1.985376,7.0,28.0,0
Oregon,2010-03-13,Cold Weather,96.0,0,0,1.636778,6.4,14.0,0
Oregon,2013-04-05,Redwood Highway,90.0,0,0,1.263743,7.0,3.0,0
Oregon,2011-06-22,If a Tree Falls: A Story of the Earth Liberation Front,85.0,0,0,0.977799,6.3,11.0,0
Oregon,2011-01-01,How to Die in Oregon,107.0,0,0,0.973323,7.8,11.0,0
Washington,2011-01-01,How to Die in Oregon,107.0,0,0,0.973323,7.8,11.0,0
Oregon,2007-03-31,Cthulhu,100.0,0,0,0.925387,4.7,9.0,0
Oregon,2015-10-14,Black Road,80.0,0,0,0.908656,4.9,4.0,0
Oregon,1993-11-17,Brain Smasher... A Love Story,88.0,0,0,0.901866,6.3,5.0,0
Oregon,2016-07-01,Buddymoon,80.0,0,0,0.750058,6.8,9.0,0
Oregon,1946-07-17,Canyon Passage,92.0,0,0,0.719063,6.8,12.0,0
Oregon,2016-06-24,Intruder,95.0,0,0,0.659457,3.9,9.0,0
Oregon,1956-03-24,Raw Edge,76.0,0,0,0.526828,5.3,3.0,0
Oregon,2012-01-12,The Falls,115.0,0,0,0.495278,6.1,13.0,0
Oregon,1983-12-03,Quarterback Princess,96.0,0,0,0.479034,5.3,4.0,0
Oregon,2011-11-11,Letters from the Big Man,105.0,0,0,0.385077,7.0,2.0,0
Oregon,1966-06-08,"Boy, Did I Get a Wrong Number!",99.0,0,0,0.320794,5.4,7.0,0
Oregon,1955-06-17,Gang Busters,74.0,0,0,0.162739,4.8,3.0,0
Oregon,2010-01-09,Brutal Beauty: Tales of the Rose City Rollers,80.0,0,0,0.076471,4.0,2.0,0
Oregon,2016-12-22,Nick Thune: Good Guy,60.0,0,0,0.072581,0.0,0.0,0
Oregon,2014-04-25,The Last Season,78.0,0,0,0.014245,0.0,0.0,0
Oregon,2008-06-10,The Man You Had in Mind,95.0,0,0,0.004706,0.0,0.0,0
Oregon,2003-03-20,Down & Out With The Dolls,88.0,0,0,0.002404,0.0,0.0,0
Pennsylvania,2015-09-10,The Visit,94.0,5000000,98450062,15.021058,6.0,1405.0,88450062
Pennsylvania,1968-10-01,Night of the Living Dead,96.0,114000,30000000,14.384198,7.5,591.0,29772000
Pennsylvania,2010-11-04,Unstoppable,98.0,100000000,167805466,12.697059,6.3,1193.0,-32194534
Pennsylvania,2006-04-28,United 93,111.0,15000000,76286096,10.527141,6.9,377.0,46286096
Pennsylvania,1985-02-08,Witness,113.0,12000000,68706993,10.312017,7.0,390.0,44706993
Pennsylvania,1996-10-04,That Thing You Do!,108.0,0,34585416,8.685761,6.8,230.0,34585416
Pennsylvania,2004-07-30,The Village,108.0,60000000,256697520,8.172707,6.2,1101.0,136697520
Pennsylvania,1983-10-21,All the Right Moves,91.0,0,17233166,7.108331,5.5,78.0,17233166
Pennsylvania,2006-01-01,Wicked Little Things,94.0,0,0,6.954593,4.8,60.0,0
Pennsylvania,1986-03-13,Gung Ho,111.0,0,36611610,6.853782,6.2,47.0,36611610
Pennsylvania,1993-10-08,Gettysburg,254.0,0,25000000,6.588347,6.6,91.0,25000000
Pennsylvania,2013-01-10,Riddle,100.0,7000000,0,6.24665,4.3,23.0,-14000000
Pennsylvania,2010-07-16,Bereavement,103.0,2000000,0,5.319254,5.2,46.0,-4000000
Pennsylvania,1978-07-05,Martin,95.0,0,0,3.965407,7.0,50.0,0
Pennsylvania,1940-12-27,Kitty Foyle,108.0,0,0,3.487313,5.3,8.0,0
Pennsylvania,1995-01-06,Houseguest,113.0,10500000,26325256,2.688562,6.0,17.0,5325256
Pennsylvania,1970-01-27,The Molly Maguires,124.0,11000000,2200000,2.27258,5.9,16.0,-19800000
Pennsylvania,2005-08-10,Day of the Dead 2: Contagium,103.0,9000000,0,1.343377,3.1,13.0,-18000000
Pennsylvania,2010-03-28,Amish Grace,88.0,0,0,1.040278,6.3,10.0,0
Pennsylvania,1956-03-30,Tribute to a Bad Man,95.0,0,0,0.808828,6.5,6.0,0
Pennsylvania,1929-06-01,Berth Marks,19.0,0,0,0.797932,7.1,14.0,0
Pennsylvania,1972-01-21,Something Evil,73.0,0,0,0.759953,5.0,13.0,0
Pennsylvania,2007-08-19,Saving Sarah Cain,103.0,2349352,0,0.717755,5.5,4.0,-4698704
Pennsylvania,2006-06-01,Loose Change: 2nd Edition,100.0,5000,0,0.651714,6.3,16.0,-10000
Pennsylvania,1959-02-20,The Remarkable Mr. Pennypacker,87.0,0,0,0.564334,0.0,0.0,0
Pennsylvania,2001-06-11,Children of the Living Dead,90.0,500,0,0.517797,3.0,8.0,-1000
Pennsylvania,1939-11-10,Allegheny Uprising,81.0,0,0,0.457611,5.2,9.0,0
Pennsylvania,2014-04-18,1971,80.0,0,0,0.388844,7.7,3.0,0
Pennsylvania,1942-10-30,George Washington Slept Here,93.0,0,0,0.377717,6.3,4.0,0
Washington,1942-10-30,George Washington Slept Here,93.0,0,0,0.377717,6.3,4.0,0
Pennsylvania,1976-05-02,Birch Interval,104.0,0,0,0.320041,10.0,1.0,0
Pennsylvania,2010-08-31,Little Big Men,53.0,0,0,0.216996,6.4,4.0,0
Washington,2010-08-31,Little Big Men,53.0,0,0,0.216996,6.4,4.0,0
Pennsylvania,2015-01-01,Harry & Snowman,84.0,0,0,0.198311,6.0,1.0,0
Pennsylvania,2007-09-04,Unholy,90.0,250000,0,0.195333,2.8,4.0,-500000
Pennsylvania,2007-09-07,The Town That Was,71.0,0,0,0.154531,6.8,3.0,0
Pennsylvania,1998-04-18,Broken Vessels,90.0,0,0,0.117541,6.0,2.0,0
Pennsylvania,1976-10-30,How Much Wood Would a Woodchuck Chuck,44.0,34000,0,0.103347,7.3,8.0,-68000
Pennsylvania,1951-08-18,Iron Man,81.0,0,0,0.092891,5.0,1.0,0
Pennsylvania,2010-12-01,The Bucks County Massacre,84.0,0,0,0.077303,3.5,2.0,0
Pennsylvania,1935-05-18,Black Fury,94.0,0,0,0.042219,7.0,1.0,0
Pennsylvania,1937-07-21,"High, Wide, and Handsome",110.0,0,0,0.025823,0.0,0.0,0
Pennsylvania,1998-03-01,Mumia Abu-Jamal: A Case for Reasonable Doubt?,74.0,0,0,0.00145,0.0,0.0,0
Rhode Island,2003-06-13,Dumb and Dumberer: When Harry Met Lloyd,85.0,19000000,39267515,9.280038,4.1,211.0,1267515
Rhode Island,1998-08-17,Safe Men,88.0,0,0,3.383704,6.3,17.0,0
Rhode Island,2014-03-07,Missing William,91.0,0,0,0.529802,3.5,2.0,0
Rhode Island,2017-03-03,Donald Cried,85.0,0,0,0.37476,8.0,2.0,0
Rhode Island,1988-07-22,Mr. North,93.0,0,1221366,0.192513,4.5,3.0,1221366
Rhode Island,2002-06-28,Lightning Bolt: The Power Of Salad,71.0,0,0,0.060326,7.0,1.0,0
South Carolina,2008-09-17,The Secret Life of Bees,114.0,11000000,38105395,6.390463,7.4,159.0,16105395
South Carolina,2003-10-24,Radio,109.0,32000000,52277485,5.81647,6.8,146.0,-11722515
South Carolina,2009-12-18,The New Daughter,108.0,0,0,4.818627,5.2,109.0,0
South Carolina,2000-06-06,Skipped Parts,100.0,0,0,1.975975,6.5,21.0,0
South Carolina,1959-06-24,Porgy and Bess,138.0,7000000,0,1.678935,5.7,6.0,-14000000
South Carolina,1974-03-27,Conrack,106.0,0,0,1.557693,7.1,12.0,0
South Carolina,2007-01-01,Out At The Wedding,96.0,0,0,0.713735,5.6,6.0,0
South Carolina,2000-03-09,Swimming,98.0,0,0,0.269612,5.5,2.0,0
South Carolina,2015-10-27,Rory Scovel: The Charleston Special,58.0,0,0,0.145202,8.0,2.0,0
South Carolina,2011-01-01,Wrestling For Jesus: The Tale of T-Money,70.0,0,0,0.084771,7.0,1.0,0
South Carolina,1986-11-01,Vengeance: The Story of Tony Cimo,90.0,0,0,0.037644,4.8,1.0,0
South Dakota,1993-07-02,Son in Law,95.0,0,36448200,9.122718,5.6,81.0,36448200
South Dakota,2003-12-28,Dreamkeeper,174.0,0,0,3.599103,6.0,9.0,0
South Dakota,1994-10-16,Lakota Woman: Siege at Wounded Knee,100.0,0,0,0.821303,0.0,0.0,0
South Dakota,1968-04-19,"The One and Only, Genuine, Original Family Band",110.0,0,0,0.755717,5.5,3.0,0
Washington,1968-04-19,"The One and Only, Genuine, Original Family Band",110.0,0,0,0.755717,5.5,3.0,0
South Dakota,1992-05-08,Incident at Oglala,89.0,0,0,0.501794,8.2,3.0,0
South Dakota,2001-05-15,Amerikana,95.0,0,0,0.039918,5.0,1.0,0
Tennessee,2000-04-27,Where the Heart Is,120.0,15000000,33771174,5.833133,6.9,159.0,3771174
Tennessee,1973-02-22,Walking Tall,125.0,0,0,4.689964,6.5,32.0,0
Tennessee,2010-01-22,Get Low,103.0,7500000,0,4.678848,6.5,100.0,-15000000
Tennessee,2009-11-06,That Evening Sun,109.0,0,0,2.338398,6.7,15.0,0
Tennessee,2010-02-06,Bloodworth,105.0,0,0,1.834093,5.5,12.0,0
Tennessee,1960-05-01,Wild River,110.0,0,0,1.669808,6.5,19.0,0
Tennessee,1956-12-18,Baby Doll,114.0,0,0,1.581449,7.2,32.0,0
Tennessee,2005-09-25,Daltry Calhoun,100.0,3000000,0,1.571192,5.4,8.0,-6000000
Tennessee,2016-07-01,Jim Jefferies: Freedumb,86.0,0,0,1.453143,7.8,26.0,0
Tennessee,1963-10-17,All the Way Home,97.0,0,0,1.406094,5.5,2.0,0
Tennessee,2009-09-12,Trash Humpers,78.0,0,0,1.215143,5.0,24.0,0
Tennessee,1973-02-21,Lolly-Madonna XXX,103.0,0,0,1.108379,7.0,1.0,0
Tennessee,1975-09-28,Walking Tall Part II,109.0,0,0,1.021878,5.1,11.0,0
Tennessee,2016-02-06,Appetite For Love,85.0,0,0,0.954314,6.3,7.0,0
Tennessee,2016-09-13,Justin Timberlake + The Tennessee Kids,90.0,0,0,0.805846,7.8,11.0,0
Tennessee,2012-09-07,Beauty Is Embarrassing,88.0,0,0,0.790239,8.2,6.0,0
Tennessee,1970-11-18,I Walk the Line,97.0,4000000,0,0.775854,5.7,9.0,-8000000
Tennessee,2015-10-01,Froning: The Fittest Man In History,99.0,0,0,0.647998,6.5,8.0,0
Tennessee,1986-12-14,A Smoky Mountain Christmas,94.0,0,0,0.630396,4.0,2.0,0
Tennessee,2011-11-04,In the Family,169.0,0,0,0.527607,7.4,7.0,0
Tennessee,2012-04-05,"Tent City, U.S.A",86.0,0,0,0.363258,6.5,2.0,0
Tennessee,1979-05-08,The Sacketts,240.0,0,0,0.341176,5.9,5.0,0
Tennessee,2016-02-12,Providence,79.0,0,0,0.308563,0.0,0.0,0
Tennessee,2011-08-26,Redemption Road,91.0,0,0,0.266642,4.7,6.0,0
Tennessee,1981-12-21,All the Way Home,120.0,0,0,0.255935,7.0,1.0,0
Tennessee,2004-09-08,Paper Clips,123.0,0,0,0.224164,6.1,4.0,0
Tennessee,1998-11-17,A Letter from Death Row,89.0,0,0,0.152449,2.0,1.0,0
Tennessee,1970-03-18,The Liberation of L.B. Jones,102.0,0,0,0.117806,4.0,1.0,0
Tennessee,2011-04-28,Memphis: The Broadway Musical,165.0,0,0,0.077753,8.0,2.0,0
Tennessee,2002-01-11,Daughter from Danang,83.0,0,0,0.073748,6.5,2.0,0
Tennessee,1998-01-01,My Own Country,95.0,0,0,0.05598,6.0,1.0,0
Tennessee,2013-04-06,Remote Area Medical,90.0,0,0,0.035766,0.0,0.0,0
Tennessee,1972-03-22,The Biscuit Eater,92.0,0,0,0.001393,5.9,5.0,0
Texas,2017-06-23,The Bad Batch,119.0,6000000,0,78.8072,5.3,160.0,-12000000
Texas,2007-11-08,No Country for Old Men,122.0,25000000,171600000,15.565484,7.7,3083.0,121600000
Texas,1996-01-19,From Dusk Till Dawn,108.0,19000000,25836616,15.339153,6.9,1644.0,-12163384
Texas,2009-09-13,Whip It,111.0,15000000,16633035,14.511442,6.7,366.0,-13366965
Texas,2004-10-08,Friday Night Lights,118.0,30000000,61255921,13.041943,7.0,154.0,1255921
Texas,2007-01-23,Trade,120.0,12000000,0,13.033004,6.8,69.0,-24000000
Texas,2017-03-17,Song to Song,129.0,10000000,443684,12.928712,5.4,179.0,-19556316
Texas,2013-07-03,The Lone Ranger,149.0,255000000,89289910,12.729104,5.9,2361.0,-420710090
Texas,2016-08-12,Hell or High Water,102.0,12000000,37589296,12.565896,7.2,1304.0,13589296
Texas,2004-04-07,The Alamo,137.0,145000000,25819961,12.240901,5.8,108.0,-264180039
Texas,1985-01-25,Fandango,91.0,0,0,11.350645,6.6,39.0,0
Texas,2011-05-18,The Tree of Life,139.0,32000000,54674226,11.204539,6.5,1009.0,-9325774
Texas,2003-04-11,House of 1000 Corpses,89.0,7000000,16829545,11.00913,6.0,310.0,2829545
Texas,2002-03-25,The Rookie,127.0,20000000,75597042,10.991137,6.5,112.0,35597042
Texas,1956-10-10,Giant,201.0,5400000,35000000,10.864284,7.5,169.0,24200000
Texas,1959-03-17,Rio Bravo,141.0,0,5800000,10.847383,7.6,265.0,5800000
Texas,2014-09-04,Boychoir,106.0,0,0,10.765313,6.8,96.0,0
Texas,2010-12-22,True Grit,110.0,38000000,252276927,10.730765,7.2,1701.0,176276927
Texas,2008-02-15,All the Boys Love Mandy Lane,90.0,750000,0,9.935837,5.7,211.0,-1500000
Texas,1991-09-27,Necessary Roughness,108.0,0,0,9.626033,5.5,28.0,0
Texas,1986-08-22,The Texas Chainsaw Massacre 2,101.0,4700000,8025872,9.501011,5.8,142.0,-1374128
Texas,1999-01-15,Varsity Blues,106.0,0,0,9.162643,6.0,126.0,0
Texas,2005-11-17,The Three Burials of Melquiades Estrada,121.0,15000000,12036149,9.117934,7.0,180.0,-17963851
Texas,1996-06-21,Lone Star,135.0,5000000,13269963,9.069963,6.9,79.0,3269963
Texas,2012-07-13,The Imposter,95.0,0,0,8.970709,7.4,273.0,0
Texas,1984-09-07,Blood Simple,97.0,1500000,0,8.884,7.3,308.0,-3000000
Texas,1950-11-15,Rio Grande,105.0,0,0,8.40322,6.8,53.0,0
Texas,1997-12-13,Breast Men,95.0,0,0,8.190952,5.0,21.0,0
Texas,2007-05-21,"Have Dreams, Will Travel",86.0,5000000,0,7.979102,7.8,12.0,-10000000
Texas,1996-12-20,The Whole Wide World,106.0,1300000,0,7.94599,6.4,9.0,-2600000
Texas,2009-10-03,The Keeper,94.0,10000000,0,7.756334,5.4,26.0,-20000000
Texas,1977-05-26,Smokey and the Bandit,96.0,0,126737428,7.68372,6.8,197.0,126737428
Texas,2012-11-07,Gambit,89.0,0,0,7.60849,5.1,224.0,0
Texas,1997-03-21,Selena,127.0,20000000,60000000,7.390306,7.1,115.0,20000000
Texas,1978-09-13,Days of Heaven,94.0,0,0,7.380825,7.6,236.0,0
Texas,2014-05-23,Cold in July,109.0,0,427418,7.327216,6.3,265.0,427418
Texas,2013-01-03,Texas Chainsaw 3D,92.0,20000000,47241945,7.214828,5.3,475.0,7241945
Texas,2010-09-01,Machete,105.0,20000000,31327899,7.120403,6.3,1171.0,-8672101
Texas,1993-09-24,Dazed and Confused,102.0,6900000,7993039,6.8652,7.4,588.0,-5806961
Texas,2013-10-02,Parkland,94.0,10000000,653651,6.71518,5.8,128.0,-19346349
Texas,2011-12-21,Black Gold,130.0,40000000,5446000,6.652197,5.9,77.0,-74554000
Texas,2011-12-21,Black Gold,130.0,40000000,5446000,6.475665,5.9,77.0,-74554000
Texas,2011-12-21,Black Gold,130.0,40000000,5446000,6.652197,5.9,77.0,-74554000
Texas,2011-12-21,Black Gold,130.0,40000000,5446000,6.475665,5.9,77.0,-74554000
Texas,2013-06-21,Rushlights,96.0,0,0,6.620285,4.6,18.0,0
Texas,1998-05-29,Hope Floats,114.0,0,0,6.54478,5.8,82.0,0
Texas,1987-04-24,Extreme Prejudice,101.0,0,0,6.407061,5.7,20.0,0
Texas,2010-02-19,The Killer Inside Me,109.0,13000000,0,6.324751,6.0,175.0,-26000000
Texas,2012-08-24,Aftermath,92.0,0,0,6.258251,4.3,19.0,0
Texas,1995-09-29,The Big Green,100.0,0,0,5.982764,5.2,41.0,0
Texas,1971-10-03,The Last Picture Show,118.0,1300000,29133000,5.961382,7.6,133.0,26533000
Texas,2016-06-24,The Duel,110.0,10000000,4500,5.927867,5.5,82.0,-19995500
Texas,1983-04-14,Lone Wolf McQuade,107.0,5000000,12232628,5.839893,5.5,67.0,2232628
Texas,2005-02-25,Man of the House,100.0,40000000,0,5.834626,5.4,121.0,-80000000
Texas,1990-01-12,Leatherface: Texas Chainsaw Massacre III,81.0,0,5765562,5.79907,5.1,75.0,5765562
Texas,1997-05-18,True Women,91.0,0,0,5.677012,5.2,7.0,0
Texas,2002-06-09,Bubba Ho-tep,92.0,1000000,0,5.574383,6.7,192.0,-2000000
Texas,1955-05-25,"Davy Crockett, King of the Wild Frontier",93.0,0,0,5.497359,5.9,14.0,0
Texas,1985-04-03,Alamo Bay,98.0,0,0,5.482197,4.6,7.0,0
Texas,2014-03-17,Exists,86.0,0,0,5.364259,4.8,87.0,0
Texas,2006-01-13,Glory Road,118.0,0,42647449,5.244654,7.2,145.0,42647449
Texas,1965-12-26,The Sons of Katie Elder,122.0,0,0,5.190094,7.0,60.0,0
Texas,1966-02-02,The Rare Breed,97.0,0,0,5.046033,5.7,18.0,0
Texas,2012-01-04,Breathless,91.0,5000000,0,4.983025,5.9,14.0,-10000000
Texas,1960-10-23,The Alamo,167.0,12000000,7900000,4.73816,6.5,63.0,-16100000
Texas,1990-07-27,Slacker,97.0,0,0,4.520146,6.4,79.0,0
Texas,1974-04-05,The Sugarland Express,110.0,3000000,12800000,4.506948,6.4,70.0,6800000
Texas,1971-05-26,Big Jake,110.0,0,0,4.175526,6.8,55.0,0
Texas,2001-11-30,Texas Rangers,110.0,0,0,4.090903,5.4,19.0,0
Texas,1990-10-12,The Hot Spot,130.0,0,1293976,3.985689,6.4,48.0,1293976
Texas,2010-07-19,The Client List,88.0,0,0,3.723562,5.4,67.0,0
Texas,2013-11-08,A Night in Old Mexico,103.0,2000000,0,3.343938,5.3,30.0,-4000000
Texas,2008-03-04,The Shepherd: Border Patrol,95.0,0,0,3.330171,5.1,30.0,0
Texas,1976-12-05,Bound for Glory,147.0,0,0,3.207471,7.0,22.0,0
Texas,1986-10-10,True Stories,90.0,0,0,3.09897,6.1,22.0,0
Texas,1965-04-07,Major Dundee,123.0,3800000,14873,3.055936,6.2,41.0,-7585127
Texas,1999-12-03,"Happy, Texas",98.0,1700000,1943649,2.939685,5.5,39.0,-1456351
Texas,1985-07-19,The Legend of Billie Jean,96.0,0,3099497,2.727843,6.6,44.0,3099497
Texas,2007-03-10,Elvis and Anabelle,106.0,0,0,2.644962,7.1,23.0,0
Texas,1992-12-17,Sidekicks,101.0,0,0,2.489661,4.9,41.0,0
Texas,2000-11-17,Ed Gein,89.0,0,5708,2.475288,4.8,25.0,5708
Texas,2014-01-09,The Spoils of Babylon,138.0,0,0,2.346466,6.4,17.0,0
Texas,1949-03-22,El Paso,103.0,0,0,2.337457,5.5,2.0,0
Texas,2017-03-21,Dave Chappelle: Deep in the Heart of Texas,66.0,0,0,2.162462,8.0,38.0,0
Texas,2010-01-25,Skateland,98.0,0,14944,2.150786,5.8,13.0,14944
Texas,1973-01-31,Kid Blue,100.0,0,0,2.11682,7.3,5.0,0
Texas,2015-06-13,A Country Called Home,90.0,0,0,2.09366,5.7,11.0,0
Texas,1995-04-28,The Underneath,99.0,6500000,0,2.059771,5.6,15.0,-13000000
Texas,1939-08-19,Each Dawn I Die,92.0,0,0,2.037482,7.2,10.0,0
Texas,2008-01-01,American Violet,103.0,0,0,2.030129,7.2,9.0,0
Texas,1961-06-06,The Last Sunset,112.0,0,0,1.917804,6.5,13.0,0
Texas,1959-06-25,The Giant Gila Monster,74.0,0,0,1.847223,4.2,12.0,0
Texas,2006-10-27,Dixie Chicks: Shut Up and Sing,93.0,0,0,1.831001,6.5,12.0,0
Texas,1982-04-02,Silent Rage,103.0,4500000,10500000,1.808605,5.0,22.0,1500000
Texas,2003-01-01,Bells of Innocence,110.0,0,0,1.738232,1.3,3.0,0
Texas,2001-05-11,Sordid Lives,111.0,0,1079726,1.650666,5.8,14.0,1079726
Texas,2013-07-12,The Hot Flashes,99.0,4000000,0,1.634485,4.5,22.0,-8000000
Texas,1964-09-01,Bullet for a Badman,80.0,0,0,1.623217,5.0,6.0,0
Texas,2010-04-10,American: The Bill Hicks Story,102.0,0,90275,1.550254,8.0,20.0,90275
Texas,1987-11-11,The Alamo: Thirteen Days to Glory,140.0,0,0,1.518506,5.3,3.0,0
Texas,2010-06-17,The Last Rites of Ransom Pride,83.0,0,0,1.516498,3.8,7.0,0
Texas,1997-06-01,Little Boy Blue,99.0,0,0,1.40335,7.4,3.0,0
Texas,1991-10-04,Shout,89.0,0,3547684,1.393986,5.0,6.0,3547684
Texas,1981-08-20,The Legend of the Lone Ranger,98.0,18000000,2945600,1.38292,3.7,14.0,-33054400
Texas,2011-08-27,The Wicker Tree,96.0,7750000,0,1.367916,4.3,18.0,-15500000
Texas,1998-01-11,Standoff,91.0,0,0,1.349745,4.8,5.0,0
Texas,1928-09-15,The Wind,95.0,0,0,1.347008,6.8,22.0,0
Texas,2014-01-10,Loves Her Gun,99.0,0,0,1.263175,5.5,4.0,0
Texas,1957-04-01,The Guns Of Fort Petticoat,82.0,0,0,1.248369,4.9,10.0,0
Texas,2005-01-01,The King,105.0,0,0,1.233312,6.5,20.0,0
Texas,1953-08-07,The Man from the Alamo,79.0,0,0,1.229874,6.4,8.0,0
Texas,1985-12-20,The Trip to Bountiful,108.0,0,7218340,1.210627,7.3,12.0,7218340
Texas,1985-01-11,Pray For Death,92.0,0,0,1.20342,5.9,8.0,0
Texas,2011-09-02,Seven Days in Utopia,98.0,0,0,1.175587,5.1,20.0,0
Texas,1980-06-13,Roadie,106.0,0,0,1.136027,6.8,12.0,0
Texas,2009-11-22,Poker King,122.0,0,0,1.129397,5.8,6.0,0
Texas,1962-03-20,Walk on the Wild Side,114.0,0,0,1.123864,5.3,7.0,0
Texas,2008-08-26,Exit Speed,91.0,0,0,1.082238,5.8,10.0,0
Texas,2016-09-16,Is That a Gun in Your Pocket?,95.0,0,0,1.045741,9.0,3.0,0
Texas,2013-01-22,Houston,107.0,0,0,0.99994,5.5,2.0,0
Texas,2012-11-20,Marfa Girl,105.0,2000000,0,0.942041,5.4,11.0,-4000000
Texas,1973-03-29,Deaf Smith & Johnny Ears,91.0,0,0,0.910314,6.0,1.0,0
Texas,2015-05-25,Texas Rising,270.0,0,0,0.895272,5.6,5.0,0
Texas,1940-10-22,North West Mounted Police,126.0,0,0,0.86196,6.1,4.0,0
Texas,1967-05-01,Africa: Texas Style!,109.0,0,0,0.852405,0.0,0.0,0
Texas,1966-08-28,"Texas, Adios",93.0,0,0,0.819728,4.0,4.0,0
Texas,2011-06-25,Longhorns,75.0,0,0,0.815856,5.4,13.0,0
Texas,1984-01-03,Bloodsuckers from Outer Space,79.0,0,0,0.788792,4.8,7.0,0
Texas,1955-08-01,The Kentuckian,104.0,0,0,0.786025,6.0,9.0,0
Texas,1995-11-12,Streets of Laredo,300.0,0,0,0.780833,3.0,2.0,0
Texas,1941-10-09,Texas,93.0,0,0,0.775765,5.3,6.0,0
Virginia,1941-10-09,Texas,93.0,0,0,0.775765,5.3,6.0,0
Texas,2007-03-06,Ed Gein: The Butcher of Plainfield,90.0,1500000,0,0.759707,2.9,12.0,-3000000
Wisconsin,2007-03-06,Ed Gein: The Butcher of Plainfield,90.0,1500000,0,0.759707,2.9,12.0,-3000000
Texas,2015-07-31,Two Step,93.0,0,0,0.750754,5.3,6.0,0
Texas,1981-09-18,Raggedy Man,94.0,0,0,0.725026,4.8,6.0,0
Texas,1982-07-16,Six Pack,108.0,0,20225989,0.700777,5.8,8.0,20225989
Texas,1941-07-25,Blossoms in the Dust,99.0,0,0,0.692357,6.5,11.0,0
Texas,2014-08-04,Lonesome Dove Church,90.0,0,0,0.676407,7.5,1.0,0
Texas,2015-02-10,Petting Zoo,93.0,0,0,0.653838,7.0,5.0,0
Texas,1972-12-18,What Am I Doing in the Middle of the Revolution?,103.0,0,0,0.622694,5.0,1.0,0
Texas,1956-02-01,The Houston Story,79.0,0,0,0.608893,5.0,1.0,0
Texas,1975-10-18,The Deadly Tower,100.0,0,0,0.607337,5.4,4.0,0
Texas,2008-03-09,At the Death House Door,98.0,0,0,0.589611,4.8,3.0,0
Texas,1935-04-11,The Miracle Rider,306.0,0,0,0.573303,4.0,2.0,0
Texas,1998-05-01,"Dancer, Texas Pop. 81",97.0,0,565592,0.567444,10.0,1.0,565592
Texas,1984-04-19,Flashpoint,94.0,0,0,0.564342,6.7,10.0,0
Texas,2009-08-09,Beeswax,100.0,0,0,0.528434,7.4,7.0,0
Texas,1959-10-21,The Wonderful Country,98.0,0,0,0.528246,5.6,7.0,0
Texas,2008-01-13,Comanche Moon,360.0,0,0,0.51968,4.9,5.0,0
Texas,2015-04-25,About Scout,92.0,0,0,0.515234,5.8,6.0,0
Texas,1956-06-29,The First Texan,82.0,0,0,0.512685,3.2,3.0,0
Texas,1997-06-01,Hands on a Hard Body: The Documentary,98.0,0,0,0.495079,8.7,6.0,0
Texas,2002-01-19,AKA,123.0,0,0,0.461501,5.3,4.0,0
Texas,2001-09-12,Hell House,85.0,0,0,0.45788,6.8,13.0,0
Texas,2013-03-11,An Unreal Dream: The Michael Morton Story,92.0,0,0,0.454477,5.0,3.0,0
Texas,1969-10-07,The Over-the-Hill Gang,75.0,0,0,0.422313,5.0,4.0,0
Texas,1982-10-01,Waltz Across Texas,99.0,0,0,0.419139,0.0,0.0,0
Texas,2017-03-09,Uncertain,82.0,0,0,0.415139,5.0,1.0,0
Texas,2002-06-02,King of Texas,95.0,0,0,0.410787,6.5,3.0,0
Texas,1995-10-24,Girl in the Cadillac,89.0,0,0,0.405392,10.0,1.0,0
Texas,1932-11-27,Call Her Savage,88.0,0,0,0.384612,3.5,2.0,0
Texas,1945-11-21,Saratoga Trunk,135.0,1750000,0,0.379884,4.4,6.0,-3500000
Texas,1973-12-01,Ladies & Gentlemen,83.0,0,0,0.373309,5.1,4.0,0
Texas,1990-09-28,Texasville,123.0,0,0,0.370342,5.2,9.0,0
Texas,1970-10-20,Wild Women,74.0,0,0,0.334052,0.0,0.0,0
